,Accuracy,F1,Precision,Recall,Precision-Recall Curve
id_256,0.9263594150543213,0.954962968826294,0.982533872127533,0.9288970828056335,"(tensor([0.8405, 0.9825, 1.0000]), tensor([1.0000, 0.9289, 0.0000]), tensor([0., 1.]))"
id_365,0.9270843863487244,0.9550504088401794,0.9909898042678833,0.921626627445221,"(tensor([0.8405, 0.9910, 1.0000]), tensor([1.0000, 0.9216, 0.0000]), tensor([0., 1.]))"
id_301,0.927187979221344,0.9552371501922607,0.9882740378379822,0.92433762550354,"(tensor([0.8405, 0.9883, 1.0000]), tensor([1.0000, 0.9243, 0.0000]), tensor([0., 1.]))"
id_339,0.9270843863487244,0.9553242921829224,0.984822690486908,0.9275416135787964,"(tensor([0.8405, 0.9848, 1.0000]), tensor([1.0000, 0.9275, 0.0000]), tensor([0., 1.]))"
id_305,0.9274986982345581,0.9553343653678894,0.9906047582626343,0.9224892258644104,"(tensor([0.8405, 0.9906, 1.0000]), tensor([1.0000, 0.9225, 0.0000]), tensor([0., 1.]))"
id_122,0.9276022911071777,0.9554407596588135,0.9896988868713379,0.9234750270843506,"(tensor([0.8405, 0.9897, 1.0000]), tensor([1.0000, 0.9235, 0.0000]), tensor([0., 1.]))"
id_161,0.9276022911071777,0.9554464817047119,0.9895696043968201,0.9235982894897461,"(tensor([0.8405, 0.9896, 1.0000]), tensor([1.0000, 0.9236, 0.0000]), tensor([0., 1.]))"
id_290,0.9270843863487244,0.9554656147956848,0.9816716313362122,0.9306222796440125,"(tensor([0.8405, 0.9817, 1.0000]), tensor([1.0000, 0.9306, 0.0000]), tensor([0., 1.]))"
id_145,0.9272915720939636,0.9554738402366638,0.9844464659690857,0.9281577467918396,"(tensor([0.8405, 0.9844, 1.0000]), tensor([1.0000, 0.9282, 0.0000]), tensor([0., 1.]))"
id_73,0.9277058243751526,0.9555526971817017,0.9886677861213684,0.9245840907096863,"(tensor([0.8405, 0.9887, 1.0000]), tensor([1.0000, 0.9246, 0.0000]), tensor([0., 1.]))"
id_360,0.9280165433883667,0.9555825591087341,0.9925650358200073,0.921256959438324,"(tensor([0.8405, 0.9926, 1.0000]), tensor([1.0000, 0.9213, 0.0000]), tensor([0., 1.]))"
id_248,0.9281201362609863,0.9557511210441589,0.9902232885360718,0.9235982894897461,"(tensor([0.8405, 0.9902, 1.0000]), tensor([1.0000, 0.9236, 0.0000]), tensor([0., 1.]))"
id_75,0.9274986982345581,0.9559416174888611,0.9769715666770935,0.935797929763794,"(tensor([0.8405, 0.9770, 1.0000]), tensor([1.0000, 0.9358, 0.0000]), tensor([0., 1.]))"
id_292,0.9285344481468201,0.9560285210609436,0.9899696707725525,0.92433762550354,"(tensor([0.8405, 0.9900, 1.0000]), tensor([1.0000, 0.9243, 0.0000]), tensor([0., 1.]))"
id_152,0.9284308552742004,0.9560572504997253,0.9877792596817017,0.9263092875480652,"(tensor([0.8405, 0.9878, 1.0000]), tensor([1.0000, 0.9263, 0.0000]), tensor([0., 1.]))"
id_198,0.9284308552742004,0.9560796022415161,0.987267017364502,0.9268022179603577,"(tensor([0.8405, 0.9873, 1.0000]), tensor([1.0000, 0.9268, 0.0000]), tensor([0., 1.]))"
id_218,0.928223729133606,0.9561142325401306,0.9834549427032471,0.9302526116371155,"(tensor([0.8405, 0.9835, 1.0000]), tensor([1.0000, 0.9303, 0.0000]), tensor([0., 1.]))"
id_3,0.9287415742874146,0.9561448097229004,0.9903604984283447,0.9242144227027893,"(tensor([0.8405, 0.9904, 1.0000]), tensor([1.0000, 0.9242, 0.0000]), tensor([0., 1.]))"
id_35,0.9285344481468201,0.9561682343482971,0.9867575764656067,0.9274183511734009,"(tensor([0.8405, 0.9868, 1.0000]), tensor([1.0000, 0.9274, 0.0000]), tensor([0., 1.]))"
id_189,0.927187979221344,0.9562020897865295,0.9669858813285828,0.9456561803817749,"(tensor([0.8405, 0.9670, 1.0000]), tensor([1.0000, 0.9457, 0.0000]), tensor([0., 1.]))"
id_355,0.9288451671600342,0.9562447667121887,0.9895860552787781,0.9250770211219788,"(tensor([0.8405, 0.9896, 1.0000]), tensor([1.0000, 0.9251, 0.0000]), tensor([0., 1.]))"
id_57,0.9283272624015808,0.956335186958313,0.9799560308456421,0.9338262677192688,"(tensor([0.8405, 0.9800, 1.0000]), tensor([1.0000, 0.9338, 0.0000]), tensor([0., 1.]))"
id_265,0.9277058243751526,0.9563367366790771,0.9711599349975586,0.9419593214988708,"(tensor([0.8405, 0.9712, 1.0000]), tensor([1.0000, 0.9420, 0.0000]), tensor([0., 1.]))"
id_334,0.9279130101203918,0.956352710723877,0.9736942648887634,0.9396179914474487,"(tensor([0.8405, 0.9737, 1.0000]), tensor([1.0000, 0.9396, 0.0000]), tensor([0., 1.]))"
id_341,0.9289487600326538,0.9563612937927246,0.9884286522865295,0.9263092875480652,"(tensor([0.8405, 0.9884, 1.0000]), tensor([1.0000, 0.9263, 0.0000]), tensor([0., 1.]))"
id_100,0.9290522933006287,0.9563999772071838,0.9890732169151306,0.9258164167404175,"(tensor([0.8405, 0.9891, 1.0000]), tensor([1.0000, 0.9258, 0.0000]), tensor([0., 1.]))"
id_0,0.9288451671600342,0.9564334750175476,0.9852364659309387,0.9292668104171753,"(tensor([0.8405, 0.9852, 1.0000]), tensor([1.0000, 0.9293, 0.0000]), tensor([0., 1.]))"
id_309,0.9290522933006287,0.9564388394355774,0.9881734848022461,0.9266790151596069,"(tensor([0.8405, 0.9882, 1.0000]), tensor([1.0000, 0.9267, 0.0000]), tensor([0., 1.]))"
id_29,0.9288451671600342,0.9564446210861206,0.9849830269813538,0.9295132756233215,"(tensor([0.8405, 0.9850, 1.0000]), tensor([1.0000, 0.9295, 0.0000]), tensor([0., 1.]))"
id_148,0.9290522933006287,0.9564719796180725,0.9874048829078674,0.9274183511734009,"(tensor([0.8405, 0.9874, 1.0000]), tensor([1.0000, 0.9274, 0.0000]), tensor([0., 1.]))"
id_235,0.9289487600326538,0.9564830660820007,0.9856190085411072,0.929020345211029,"(tensor([0.8405, 0.9856, 1.0000]), tensor([1.0000, 0.9290, 0.0000]), tensor([0., 1.]))"
id_329,0.9291558861732483,0.9564995765686035,0.9883033037185669,0.9266790151596069,"(tensor([0.8405, 0.9883, 1.0000]), tensor([1.0000, 0.9267, 0.0000]), tensor([0., 1.]))"
id_22,0.9288451671600342,0.9565986394882202,0.981462299823761,0.9329636693000793,"(tensor([0.8405, 0.9815, 1.0000]), tensor([1.0000, 0.9330, 0.0000]), tensor([0., 1.]))"
id_299,0.9294666051864624,0.9566766619682312,0.9888216853141785,0.9265557527542114,"(tensor([0.8405, 0.9888, 1.0000]), tensor([1.0000, 0.9266, 0.0000]), tensor([0., 1.]))"
id_259,0.9296737313270569,0.9567543864250183,0.990113377571106,0.9255699515342712,"(tensor([0.8405, 0.9901, 1.0000]), tensor([1.0000, 0.9256, 0.0000]), tensor([0., 1.]))"
id_196,0.9291558861732483,0.9568726420402527,0.9797288775444031,0.9350585341453552,"(tensor([0.8405, 0.9797, 1.0000]), tensor([1.0000, 0.9351, 0.0000]), tensor([0., 1.]))"
id_142,0.9296737313270569,0.9569408297538757,0.9857590794563293,0.929759681224823,"(tensor([0.8405, 0.9858, 1.0000]), tensor([1.0000, 0.9298, 0.0000]), tensor([0., 1.]))"
id_108,0.9296737313270569,0.9569627046585083,0.9852519035339355,0.9302526116371155,"(tensor([0.8405, 0.9853, 1.0000]), tensor([1.0000, 0.9303, 0.0000]), tensor([0., 1.]))"
id_342,0.929984450340271,0.9570302963256836,0.9883155822753906,0.9276648163795471,"(tensor([0.8405, 0.9883, 1.0000]), tensor([1.0000, 0.9277, 0.0000]), tensor([0., 1.]))"
id_154,0.9297773241996765,0.9570723176002502,0.9842427372932434,0.9313616752624512,"(tensor([0.8405, 0.9842, 1.0000]), tensor([1.0000, 0.9314, 0.0000]), tensor([0., 1.]))"
id_240,0.9301916360855103,0.9570863842964172,0.9901198744773865,0.9261860847473145,"(tensor([0.8405, 0.9901, 1.0000]), tensor([1.0000, 0.9262, 0.0000]), tensor([0., 1.]))"
id_313,0.9292594790458679,0.957089900970459,0.9762881398200989,0.9386321902275085,"(tensor([0.8405, 0.9763, 1.0000]), tensor([1.0000, 0.9386, 0.0000]), tensor([0., 1.]))"
id_169,0.9300880432128906,0.957194447517395,0.9860203862190247,0.9300061464309692,"(tensor([0.8405, 0.9860, 1.0000]), tensor([1.0000, 0.9300, 0.0000]), tensor([0., 1.]))"
id_285,0.9298809170722961,0.9572195410728455,0.9823605418205261,0.9333333373069763,"(tensor([0.8405, 0.9824, 1.0000]), tensor([1.0000, 0.9333, 0.0000]), tensor([0., 1.]))"
id_165,0.9300880432128906,0.9572216272354126,0.9853861927986145,0.9306222796440125,"(tensor([0.8405, 0.9854, 1.0000]), tensor([1.0000, 0.9306, 0.0000]), tensor([0., 1.]))"
id_5,0.9302951693534851,0.9572399854660034,0.9880639910697937,0.9282809495925903,"(tensor([0.8405, 0.9881, 1.0000]), tensor([1.0000, 0.9283, 0.0000]), tensor([0., 1.]))"
id_107,0.9307094812393188,0.9573749303817749,0.9911609292030334,0.9258164167404175,"(tensor([0.8405, 0.9912, 1.0000]), tensor([1.0000, 0.9258, 0.0000]), tensor([0., 1.]))"
id_171,0.9300880432128906,0.9574105739593506,0.9809930324554443,0.9349353313446045,"(tensor([0.8405, 0.9810, 1.0000]), tensor([1.0000, 0.9349, 0.0000]), tensor([0., 1.]))"
id_297,0.9301916360855103,0.9574495553970337,0.9816181063652039,0.934442400932312,"(tensor([0.8405, 0.9816, 1.0000]), tensor([1.0000, 0.9344, 0.0000]), tensor([0., 1.]))"
id_245,0.9305023550987244,0.9574535489082336,0.9861546754837036,0.930375874042511,"(tensor([0.8405, 0.9862, 1.0000]), tensor([1.0000, 0.9304, 0.0000]), tensor([0., 1.]))"
id_236,0.9306058883666992,0.957546591758728,0.9855223894119263,0.9311152100563049,"(tensor([0.8405, 0.9855, 1.0000]), tensor([1.0000, 0.9311, 0.0000]), tensor([0., 1.]))"
id_42,0.9309166073799133,0.9576480984687805,0.987817645072937,0.9292668104171753,"(tensor([0.8405, 0.9878, 1.0000]), tensor([1.0000, 0.9293, 0.0000]), tensor([0., 1.]))"
id_234,0.9307094812393188,0.9576502442359924,0.9846394062042236,0.9321010708808899,"(tensor([0.8405, 0.9846, 1.0000]), tensor([1.0000, 0.9321, 0.0000]), tensor([0., 1.]))"
id_135,0.9306058883666992,0.9576860070228577,0.9822515845298767,0.9343191385269165,"(tensor([0.8405, 0.9823, 1.0000]), tensor([1.0000, 0.9343, 0.0000]), tensor([0., 1.]))"
id_205,0.931020200252533,0.9576927423477173,0.9883309006690979,0.9288970828056335,"(tensor([0.8405, 0.9883, 1.0000]), tensor([1.0000, 0.9289, 0.0000]), tensor([0., 1.]))"
id_90,0.931020200252533,0.9577839374542236,0.9861636757850647,0.9309920072555542,"(tensor([0.8405, 0.9862, 1.0000]), tensor([1.0000, 0.9310, 0.0000]), tensor([0., 1.]))"
id_369,0.9313309192657471,0.9578110575675964,0.9902631640434265,0.9274183511734009,"(tensor([0.8405, 0.9903, 1.0000]), tensor([1.0000, 0.9274, 0.0000]), tensor([0., 1.]))"
id_168,0.9312273263931274,0.9579852819442749,0.984523355960846,0.9328404068946838,"(tensor([0.8405, 0.9845, 1.0000]), tensor([1.0000, 0.9328, 0.0000]), tensor([0., 1.]))"
id_96,0.9316416382789612,0.9580045938491821,0.9903960227966309,0.9276648163795471,"(tensor([0.8405, 0.9904, 1.0000]), tensor([1.0000, 0.9277, 0.0000]), tensor([0., 1.]))"
id_283,0.9314345121383667,0.958058774471283,0.985917329788208,0.9317313432693481,"(tensor([0.8405, 0.9859, 1.0000]), tensor([1.0000, 0.9317, 0.0000]), tensor([0., 1.]))"
id_115,0.9314345121383667,0.9580906629562378,0.9851582050323486,0.9324707388877869,"(tensor([0.8405, 0.9852, 1.0000]), tensor([1.0000, 0.9325, 0.0000]), tensor([0., 1.]))"
id_76,0.9312273263931274,0.958249568939209,0.9783027172088623,0.9390018582344055,"(tensor([0.8405, 0.9783, 1.0000]), tensor([1.0000, 0.9390, 0.0000]), tensor([0., 1.]))"
id_217,0.9319523572921753,0.9583571553230286,0.9866875410079956,0.9316081404685974,"(tensor([0.8405, 0.9867, 1.0000]), tensor([1.0000, 0.9316, 0.0000]), tensor([0., 1.]))"
id_353,0.9320559501647949,0.9583755731582642,0.987835168838501,0.9306222796440125,"(tensor([0.8405, 0.9878, 1.0000]), tensor([1.0000, 0.9306, 0.0000]), tensor([0., 1.]))"
id_137,0.9317452311515808,0.9583832621574402,0.9829015731811523,0.9350585341453552,"(tensor([0.8405, 0.9829, 1.0000]), tensor([1.0000, 0.9351, 0.0000]), tensor([0., 1.]))"
id_78,0.9320559501647949,0.9584178328514099,0.9868163466453552,0.9316081404685974,"(tensor([0.8405, 0.9868, 1.0000]), tensor([1.0000, 0.9316, 0.0000]), tensor([0., 1.]))"
id_327,0.9320559501647949,0.9585072994232178,0.9846653938293457,0.9337030053138733,"(tensor([0.8405, 0.9847, 1.0000]), tensor([1.0000, 0.9337, 0.0000]), tensor([0., 1.]))"
id_362,0.9322630763053894,0.9585183262825012,0.987583339214325,0.9311152100563049,"(tensor([0.8405, 0.9876, 1.0000]), tensor([1.0000, 0.9311, 0.0000]), tensor([0., 1.]))"
id_153,0.9324702024459839,0.9585399627685547,0.9902772307395935,0.9287738800048828,"(tensor([0.8405, 0.9903, 1.0000]), tensor([1.0000, 0.9288, 0.0000]), tensor([0., 1.]))"
id_231,0.9308130741119385,0.9585968255996704,0.9643347263336182,0.9529266953468323,"(tensor([0.8405, 0.9643, 1.0000]), tensor([1.0000, 0.9529, 0.0000]), tensor([0., 1.]))"
id_82,0.932366669178009,0.9586001634597778,0.9872029423713684,0.9316081404685974,"(tensor([0.8405, 0.9872, 1.0000]), tensor([1.0000, 0.9316, 0.0000]), tensor([0., 1.]))"
id_324,0.9318487644195557,0.9586111307144165,0.9790568947792053,0.9390018582344055,"(tensor([0.8405, 0.9791, 1.0000]), tensor([1.0000, 0.9390, 0.0000]), tensor([0., 1.]))"
id_172,0.9328845143318176,0.9587681889533997,0.9911853671073914,0.9284042119979858,"(tensor([0.8405, 0.9912, 1.0000]), tensor([1.0000, 0.9284, 0.0000]), tensor([0., 1.]))"
id_337,0.9326773881912231,0.9587824940681458,0.9875898361206055,0.9316081404685974,"(tensor([0.8405, 0.9876, 1.0000]), tensor([1.0000, 0.9316, 0.0000]), tensor([0., 1.]))"
id_352,0.932780921459198,0.958864152431488,0.9872096180915833,0.9321010708808899,"(tensor([0.8405, 0.9872, 1.0000]), tensor([1.0000, 0.9321, 0.0000]), tensor([0., 1.]))"
id_282,0.9326773881912231,0.9588711857795715,0.9854337573051453,0.9337030053138733,"(tensor([0.8405, 0.9854, 1.0000]), tensor([1.0000, 0.9337, 0.0000]), tensor([0., 1.]))"
id_127,0.9328845143318176,0.9589353203773499,0.987084150314331,0.9323474764823914,"(tensor([0.8405, 0.9871, 1.0000]), tensor([1.0000, 0.9323, 0.0000]), tensor([0., 1.]))"
id_306,0.9325737953186035,0.9591208696365356,0.9778488874435425,0.9410967230796814,"(tensor([0.8405, 0.9778, 1.0000]), tensor([1.0000, 0.9411, 0.0000]), tensor([0., 1.]))"
id_31,0.9334023594856262,0.9593064188957214,0.9860785603523254,0.9339494705200195,"(tensor([0.8405, 0.9861, 1.0000]), tensor([1.0000, 0.9339, 0.0000]), tensor([0., 1.]))"
id_88,0.9335059523582458,0.9593155980110168,0.9874755144119263,0.9327172040939331,"(tensor([0.8405, 0.9875, 1.0000]), tensor([1.0000, 0.9327, 0.0000]), tensor([0., 1.]))"
id_85,0.9334023594856262,0.9594091773033142,0.9835619926452637,0.9364140629768372,"(tensor([0.8405, 0.9836, 1.0000]), tensor([1.0000, 0.9364, 0.0000]), tensor([0., 1.]))"
id_9,0.9336095452308655,0.9594277739524841,0.9863352179527283,0.9339494705200195,"(tensor([0.8405, 0.9863, 1.0000]), tensor([1.0000, 0.9339, 0.0000]), tensor([0., 1.]))"
id_40,0.9335059523582458,0.9594338536262512,0.9845675230026245,0.9355514645576477,"(tensor([0.8405, 0.9846, 1.0000]), tensor([1.0000, 0.9356, 0.0000]), tensor([0., 1.]))"
id_321,0.9336095452308655,0.9594586491584778,0.9855769276618958,0.9346888661384583,"(tensor([0.8405, 0.9856, 1.0000]), tensor([1.0000, 0.9347, 0.0000]), tensor([0., 1.]))"
id_220,0.9336095452308655,0.9594892859458923,0.9848209619522095,0.9354282021522522,"(tensor([0.8405, 0.9848, 1.0000]), tensor([1.0000, 0.9354, 0.0000]), tensor([0., 1.]))"
id_77,0.9330916404724121,0.9596149325370789,0.9738611578941345,0.9457794427871704,"(tensor([0.8405, 0.9739, 1.0000]), tensor([1.0000, 0.9458, 0.0000]), tensor([0., 1.]))"
id_174,0.9331952333450317,0.9596193432807922,0.9753117561340332,0.9444239139556885,"(tensor([0.8405, 0.9753, 1.0000]), tensor([1.0000, 0.9444, 0.0000]), tensor([0., 1.]))"
id_63,0.9339202642440796,0.9597983360290527,0.982076108455658,0.938508927822113,"(tensor([0.8405, 0.9821, 1.0000]), tensor([1.0000, 0.9385, 0.0000]), tensor([0., 1.]))"
id_239,0.9346452355384827,0.9599441289901733,0.9899188280105591,0.9317313432693481,"(tensor([0.8405, 0.9899, 1.0000]), tensor([1.0000, 0.9317, 0.0000]), tensor([0., 1.]))"
id_335,0.9347488284111023,0.959994912147522,0.9903052449226379,0.9314848780632019,"(tensor([0.8405, 0.9903, 1.0000]), tensor([1.0000, 0.9315, 0.0000]), tensor([0., 1.]))"
id_251,0.9340237975120544,0.9599999785423279,0.9787452220916748,0.9419593214988708,"(tensor([0.8405, 0.9787, 1.0000]), tensor([1.0000, 0.9420, 0.0000]), tensor([0., 1.]))"
id_11,0.9343345165252686,0.9600101113319397,0.9833312034606934,0.9377695918083191,"(tensor([0.8405, 0.9833, 1.0000]), tensor([1.0000, 0.9378, 0.0000]), tensor([0., 1.]))"
id_338,0.9347488284111023,0.960202157497406,0.9850939512252808,0.9365372657775879,"(tensor([0.8405, 0.9851, 1.0000]), tensor([1.0000, 0.9365, 0.0000]), tensor([0., 1.]))"
id_106,0.9341273903846741,0.9602052569389343,0.9753400087356567,0.9455329775810242,"(tensor([0.8405, 0.9753, 1.0000]), tensor([1.0000, 0.9455, 0.0000]), tensor([0., 1.]))"
id_344,0.9347488284111023,0.9602874517440796,0.9829655289649963,0.9386321902275085,"(tensor([0.8405, 0.9830, 1.0000]), tensor([1.0000, 0.9386, 0.0000]), tensor([0., 1.]))"
id_232,0.9349559545516968,0.9603185057640076,0.9854753017425537,0.9364140629768372,"(tensor([0.8405, 0.9855, 1.0000]), tensor([1.0000, 0.9364, 0.0000]), tensor([0., 1.]))"
id_25,0.935163140296936,0.9603496193885803,0.9880099296569824,0.9341959357261658,"(tensor([0.8405, 0.9880, 1.0000]), tensor([1.0000, 0.9342, 0.0000]), tensor([0., 1.]))"
id_363,0.935163140296936,0.9604348540306091,0.9858570098876953,0.9362908005714417,"(tensor([0.8405, 0.9859, 1.0000]), tensor([1.0000, 0.9363, 0.0000]), tensor([0., 1.]))"
id_293,0.9352666735649109,0.9605902433395386,0.9836001992225647,0.9386321902275085,"(tensor([0.8405, 0.9836, 1.0000]), tensor([1.0000, 0.9386, 0.0000]), tensor([0., 1.]))"
