,0
[feature-206]_ANGLE_[RWrist-LHipLKnee]_[frame-1],48.76387532127274
[feature-207]_ANGLE_[RWrist-LHipRKnee]_[frame-1],56.52819437422488
[feature-208]_ANGLE_[RWrist-LHipLAnkle]_[frame-1],64.51708121891382
[feature-209]_ANGLE_[RWrist-LHipRAnkle]_[frame-1],66.11413760857735
[feature-210]_ANGLE_[RWrist-RHipLKnee]_[frame-1],41.423551289000685
[feature-211]_ANGLE_[RWrist-RHipRKnee]_[frame-1],49.18787034195282
[feature-212]_ANGLE_[RWrist-RHipLAnkle]_[frame-1],57.17675718664176
[feature-213]_ANGLE_[RWrist-RHipRAnkle]_[frame-1],58.773813576305294
[feature-214]_ANGLE_[RWrist-LKneeRKnee]_[frame-1],7.764319052952066
[feature-215]_ANGLE_[RWrist-LKneeLAnkle]_[frame-1],15.75320589764107
[feature-216]_ANGLE_[RWrist-LKneeRAnkle]_[frame-1],17.350262287304552
[feature-217]_ANGLE_[RWrist-RKneeLAnkle]_[frame-1],7.988886844688882
[feature-218]_ANGLE_[RWrist-RKneeRAnkle]_[frame-1],9.58594323435252
[feature-219]_ANGLE_[RWrist-LAnkleRAnkle]_[frame-1],1.5970563896633627
[feature-220]_ANGLE_[LHip-RHipLKnee]_[frame-1],80.29474500831202
[feature-221]_ANGLE_[LHip-RHipRKnee]_[frame-1],70.30775273449386
[feature-222]_ANGLE_[LHip-RHipLAnkle]_[frame-1],81.25152390499387
[feature-223]_ANGLE_[LHip-RHipRAnkle]_[frame-1],81.41008138344897
[feature-224]_ANGLE_[LHip-LKneeRKnee]_[frame-1],9.986992273818217
[feature-225]_ANGLE_[LHip-LKneeLAnkle]_[frame-1],0.9567788966819266
[feature-226]_ANGLE_[LHip-LKneeRAnkle]_[frame-1],1.1153363751370045
[feature-227]_ANGLE_[LHip-RKneeLAnkle]_[frame-1],10.94377117050007
[feature-228]_ANGLE_[LHip-RKneeRAnkle]_[frame-1],11.102328648955119
[feature-229]_ANGLE_[LHip-LAnkleRAnkle]_[frame-1],0.15855747845707174
[feature-230]_ANGLE_[RHip-LKneeRKnee]_[frame-1],10.73501308245891
[feature-231]_ANGLE_[RHip-LKneeLAnkle]_[frame-1],10.851712450793643
[feature-232]_ANGLE_[RHip-LKneeRAnkle]_[frame-1],11.760321661879384
[feature-233]_ANGLE_[RHip-RKneeLAnkle]_[frame-1],0.11669936833449682
[feature-234]_ANGLE_[RHip-RKneeRAnkle]_[frame-1],1.0253085794200885
[feature-235]_ANGLE_[RHip-LAnkleRAnkle]_[frame-1],0.90860921108586
[feature-236]_ANGLE_[LKnee-RKneeLAnkle]_[frame-1],76.81670614349316
[feature-237]_ANGLE_[LKnee-RKneeRAnkle]_[frame-1],76.96819166917321
